Url,Status,Name,Organisation,Address,City,State,Zip Code,Country,E-mails,Domain,Alexa Rank,Registrar
https://americnasofertasimperdivel-com.umbler.net/10984482238true/,Malicious,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not Found,-1,Not Found
https://www.facebook.com/,Malicious,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not Found,-1,Not Found
https://www.facebook.com/,Legitimate,FACEBOOK.COM,Meta Platforms Inc.,1601 Willow Rd,Menlo Park,CA,None,US,abusecomplaints@registrarsafe.comdomain@fb.com,FACEBOOK.COM,-1,RegistrarSafe LLC
https://americnasofertasimperdivel-com.umbler.net/10984482238true/,Malicious,UMBLER.NET,-,Av Dorival Candido Luz de Oliveira 1890 3 andar Everest,Gravatai,None,None,BR,abuse-contact@publicdomainregistry.comabuse@umbler.com,UMBLER.NET,-1,PDR Ltd. d/b/a PublicDomainRegistry.com
https://home-paypal-jp.moonkahonda.com/panel_JP/-/jp/xppl/ ,Malicious,MOONKAHONDA.COM,Anmoul Infomatics Pvt. Ltd.,84, New Baradwari, Sakchi, Jamshedpur,Jamshedpur,Jharkhand,None,IN,abuse-contact@publicdomainregistry.comanmolsingh@anmoul.com,MOONKAHONDA.COM,-1,PDR Ltd. d/b/a PublicDomainRegistry.com
https://www.google.com/,Legitimate,GOOGLE.COMgoogle.com,Google LLC,None,None,CA,None,US,abusecomplaints@markmonitor.comwhoisrequest@markmonitor.com,GOOGLE.COMgoogle.com,-1,MarkMonitor Inc.
http://alr-prazdnik.ru/wordpress/wp-content/plugins/freedom/x/citii/,Malicious,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not Found,-1,Not Found
https://www.google.com/,Legitimate,GOOGLE.COMgoogle.com,Google LLC,None,None,CA,None,US,abusecomplaints@markmonitor.comwhoisrequest@markmonitor.com,GOOGLE.COMgoogle.com,-1,MarkMonitor Inc.
http://www.company.com,Legitimate,COMPANY.COM,None,5335 Gate Parkway care of Network Solutions PO Box 459,Jacksonville,FL,None,US,domain.operations@web.comxc9zh6fg57q@networksolutionsprivateregistration.com,COMPANY.COM,-1,Network Solutions LLC
http://www.company.com,Legitimate,COMPANY.COM,None,5335 Gate Parkway care of Network Solutions PO Box 459,Jacksonville,FL,None,US,domain.operations@web.comxc9zh6fg57q@networksolutionsprivateregistration.com,COMPANY.COM,-1,Network Solutions LLC
https://dhlparcel.online/259849,Legitimate,DHLPARCEL.ONLINE,None,None,None,None,None,None,None,DHLPARCEL.ONLINE,-1,Alibaba Cloud Computing Ltd. d/b/a HiChina (www.net.cn)
http://oraclebiee.com/,Malicious,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not Found,-1,Not Found
https://www.google.com,Legitimate,GOOGLE.COMgoogle.com,Google LLC,None,None,CA,None,US,abusecomplaints@markmonitor.comwhoisrequest@markmonitor.com,GOOGLE.COMgoogle.com,-1,MarkMonitor Inc.
http://bzainfo.com,Malicious,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not Found,-1,Not Found
https://way2back.wordpress.com,Legitimate,WORDPRESS.COMwordpress.com,Automattic Inc.,None,None,CA,None,US,abusecomplaints@markmonitor.comwhoisrequest@markmonitor.com,WORDPRESS.COMwordpress.com,-1,MarkMonitor Inc.
https://7movierulz.cash,Legitimate,7movierulz.cash,PrivacyGuardian.org llc,REDACTED FOR PRIVACY1928 E. Highland Ave. Ste F104 PMB# 255,['REDACTED FOR PRIVACY', 'Phoenix'],AZ,None,US,abuse@namesilo.compw-b3393e73d94d850b4afdcb7c802003e9@privacyguardian.org,7movierulz.cash,-1,NameSilo LLC
https://daubeoutplot.top/iBEjKHdgAJzENJkVzO/69304?scontext_r=q2qAKS9K7sk7yrL72cqR78uQxHoTK%2ACjNYAoM5JoBlk,Malicious,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not Found,-1,Not Found
http://ggle.com,Legitimate,GGLE.COM,Domains By Proxy LLC,DomainsByProxy.com2155 E Warner Rd,Tempe,Arizona,None,US,abuse@godaddy.com,GGLE.COM,-1,GoDaddy.com LLC
http://glpskumar.com,Malicious,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not Found,-1,Not Found
https://jio.in,Legitimate,jio.in,None,None,None,Maharashtra,None,IN,None,jio.in,-1,GoDaddy.com LLC
http://glpskumar.online,Legitimate,GLPSKUMAR.ONLINE,None,None,None,None,None,None,None,GLPSKUMAR.ONLINE,-1,PDR Ltd. d/b/a PublicDomainRegistry.com
http://whatsapp.com,Legitimate,WHATSAPP.COM,WhatsApp LLC,1601 Willow Rd,Menlo Park,CA,None,US,abusecomplaints@registrarsafe.comdomain@fb.com,WHATSAPP.COM,-1,RegistrarSafe LLC
http://bhadra.com,Legitimate,BHADRA.COM,None,None,None,None,None,None,abuse@godaddy.com,BHADRA.COM,-1,GoDaddy.com LLC
http://bhadra.com,Legitimate,BHADRA.COM,Domains By Proxy LLC,DomainsByProxy.com2155 E Warner Rd,Tempe,Arizona,None,US,abuse@godaddy.com,BHADRA.COM,-1,GoDaddy.com LLC
http://bhadra.com,Legitimate,BHADRA.COM,Domains By Proxy LLC,DomainsByProxy.com2155 E Warner Rd,Tempe,Arizona,None,US,abuse@godaddy.com,BHADRA.COM,-1,GoDaddy.com LLC
http://shiva.com,Legitimate,SHIVA.COM,Domain Protection Services Inc.,PO Box 1769,Denver,CO,None,US,abuse@name.com,SHIVA.COM,-1,Name.com Inc.
https://bhadra.com,Legitimate,BHADRA.COM,Domains By Proxy LLC,DomainsByProxy.com2155 E Warner Rd,Tempe,Arizona,None,US,abuse@godaddy.com,BHADRA.COM,-1,GoDaddy.com LLC
http://shiva.com,Legitimate,SHIVA.COM,Domain Protection Services Inc.,PO Box 1769,Denver,CO,None,US,abuse@name.com,SHIVA.COM,-1,Name.com Inc.
http://shiva.com,Legitimate,SHIVA.COM,Domain Protection Services Inc.,PO Box 1769,Denver,CO,None,US,abuse@name.com,SHIVA.COM,-1,Name.com Inc.
http://google.com,Legitimate,GOOGLE.COMgoogle.com,Google LLC,None,None,CA,None,US,abusecomplaints@markmonitor.comwhoisrequest@markmonitor.com,GOOGLE.COMgoogle.com,-1,MarkMonitor Inc.
http://www.ayngaran.com,Legitimate,AYNGARAN.COMayngaran.com,REDACTED FOR PRIVACY,REDACTED FOR PRIVACY,REDACTED FOR PRIVACY,Surrey,None,GB,abuse@key-systems.netabusereport@key-systems.netinfo@domain-contact.org,AYNGARAN.COMayngaran.com,-1,Key-Systems GmbH
http://google.com,Legitimate,GOOGLE.COMgoogle.com,Google LLC,None,None,CA,None,US,abusecomplaints@markmonitor.comwhoisrequest@markmonitor.com,GOOGLE.COMgoogle.com,-1,MarkMonitor Inc.
http://whatsapp.com,Legitimate,WHATSAPP.COM,WhatsApp LLC,1601 Willow Rd,Menlo Park,CA,None,US,abusecomplaints@registrarsafe.comdomain@fb.com,WHATSAPP.COM,-1,RegistrarSafe LLC
http://telegram.com,Legitimate,TELEGRAM.COMtelegram.com,Gannett Media Corp,None,None,NY,None,US,abuse@gcd.comanonymous-registrant@brandsight.comanonymous-admin@brandsight.comanonymous-tech@brandsight.com,TELEGRAM.COMtelegram.com,-1,GoDaddy Corporate Domains LLC
http://my3service.co.uk,Malicious,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not Found,-1,Not Found
http://www.bhadra.com,Legitimate,BHADRA.COM,Domains By Proxy LLC,DomainsByProxy.com2155 E Warner Rd,Tempe,Arizona,None,US,abuse@godaddy.com,BHADRA.COM,-1,GoDaddy.com LLC
http://badra.com,Legitimate,BADRA.COM,None,None,None,None,None,None,abuse@godaddy.com,BADRA.COM,-1,GoDaddy.com LLC
http://badra.com,Legitimate,BADRA.COMbadra.com,Domains By Proxy LLC,DomainsByProxy.com2155 E Warner Rd,Tempe,Arizona,None,US,abuse@godaddy.com,BADRA.COMbadra.com,-1,GoDaddy.com LLC
http://google.com,Legitimate,GOOGLE.COMgoogle.com,Google LLC,None,None,CA,None,US,abusecomplaints@markmonitor.comwhoisrequest@markmonitor.com,GOOGLE.COMgoogle.com,-1,MarkMonitor Inc.
http://google.com,Legitimate,GOOGLE.COMgoogle.com,Google LLC,None,None,CA,None,US,abusecomplaints@markmonitor.comwhoisrequest@markmonitor.com,GOOGLE.COMgoogle.com,-1,MarkMonitor Inc.
http://google.com,Legitimate,GOOGLE.COMgoogle.com,Google LLC,None,None,CA,None,US,abusecomplaints@markmonitor.comwhoisrequest@markmonitor.com,GOOGLE.COMgoogle.com,-1,MarkMonitor Inc.
http://google.com,Legitimate,GOOGLE.COMgoogle.com,Google LLC,None,None,CA,None,US,abusecomplaints@markmonitor.comwhoisrequest@markmonitor.com,GOOGLE.COMgoogle.com,-1,MarkMonitor Inc.
http://google.com,Legitimate,GOOGLE.COMgoogle.com,Google LLC,None,None,CA,None,US,abusecomplaints@markmonitor.comwhoisrequest@markmonitor.com,GOOGLE.COMgoogle.com,-1,MarkMonitor Inc.
http://google.com,Legitimate,GOOGLE.COMgoogle.com,Google LLC,None,None,CA,None,US,abusecomplaints@markmonitor.comwhoisrequest@markmonitor.com,GOOGLE.COMgoogle.com,-1,MarkMonitor Inc.
http://google.com,Legitimate,GOOGLE.COMgoogle.com,Google LLC,None,None,CA,None,US,abusecomplaints@markmonitor.comwhoisrequest@markmonitor.com,GOOGLE.COMgoogle.com,-1,MarkMonitor Inc.
http://google.com,Legitimate,GOOGLE.COMgoogle.com,Google LLC,None,None,CA,None,US,abusecomplaints@markmonitor.comwhoisrequest@markmonitor.com,GOOGLE.COMgoogle.com,-1,MarkMonitor Inc.
http://my3service.co.uk,Malicious,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not Found,-1,Not Found
http://google.com,Legitimate,GOOGLE.COMgoogle.com,Google LLC,None,None,CA,None,US,abusecomplaints@markmonitor.comwhoisrequest@markmonitor.com,GOOGLE.COMgoogle.com,-1,MarkMonitor Inc.
http://google.com,Legitimate,GOOGLE.COMgoogle.com,Google LLC,None,None,CA,None,US,abusecomplaints@markmonitor.comwhoisrequest@markmonitor.com,GOOGLE.COMgoogle.com,-1,MarkMonitor Inc.
http://google.com,Legitimate,GOOGLE.COMgoogle.com,Google LLC,None,None,CA,None,US,abusecomplaints@markmonitor.comwhoisrequest@markmonitor.com,GOOGLE.COMgoogle.com,-1,MarkMonitor Inc.
http://t.com,Legitimate,T.COM,None,None,None,None,None,None,None,T.COM,-1,RESERVED-Internet Assigned Numbers Authority
http://t.com,Legitimate,T.COM,None,None,None,None,None,None,None,T.COM,-1,RESERVED-Internet Assigned Numbers Authority
